contrast_id,scenario_id,role,model,call_index,logical_step,call_kind,input_uncached_tokens,cache_read_tokens,cache_write_tokens,full_input_tokens,output_tokens,long_context_threshold_tokens,pricing_tier,input_rate_per_million,cache_read_rate_per_million,cache_write_rate_per_million,output_rate_per_million,input_uncached_cost_usd,cache_read_cost_usd,cache_write_cost_usd,output_cost_usd,provider_cost_usd,ai_credits,compaction_event,discarded_context_tokens,note
dynamic-system-10-calls,dynamic-system-10-calls-luna-comparison,comparison,luna,10,10,model_roundtrip,5000,46000,0,51000,500,200000,short,0.2,0.02,0.25,1.2,0.001,0.00092,0.0,0.0006,0.00252,0.252,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,1,1,model_roundtrip,4000,0,46000,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0,0.115,0.006,0.129,12.9,False,0,first stable prefix is written to cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,2,2,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,3,3,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,4,4,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,5,5,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,6,6,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,7,7,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,8,8,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,9,9,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-baseline,baseline,terra,10,10,model_roundtrip,4000,46000,0,50000,500,272000,short,2.0,0.2,2.5,12.0,0.008,0.0092,0.0,0.006,0.0232,2.32,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,1,1,model_roundtrip,5000,0,46000,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0,0.115,0.006,0.131,13.1,False,0,first stable prefix is written to cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,2,2,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,3,3,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,4,4,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,5,5,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,6,6,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,7,7,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,8,8,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,9,9,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-terra-comparison,comparison,terra,10,10,model_roundtrip,5000,46000,0,51000,500,272000,short,2.0,0.2,2.5,12.0,0.01,0.0092,0.0,0.006,0.0252,2.52,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,1,1,model_roundtrip,4000,0,46000,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0,0.23,0.01,0.256,25.6,False,0,first stable prefix is written to cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,2,2,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,3,3,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,4,4,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,5,5,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,6,6,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,7,7,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,8,8,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,9,9,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-baseline,baseline,sol,10,10,model_roundtrip,4000,46000,0,50000,500,272000,short,4.0,0.4,5.0,20.0,0.016,0.0184,0.0,0.01,0.0444,4.44,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,1,1,model_roundtrip,5000,0,46000,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0,0.23,0.01,0.26,26.0,False,0,first stable prefix is written to cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,2,2,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,3,3,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,4,4,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,5,5,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,6,6,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,7,7,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,8,8,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,9,9,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
dynamic-system-10-calls,dynamic-system-10-calls-sol-comparison,comparison,sol,10,10,model_roundtrip,5000,46000,0,51000,500,272000,short,4.0,0.4,5.0,20.0,0.02,0.0184,0.0,0.01,0.0484,4.84,False,0,stable prefix is read from cache
system-threshold-cold,system-threshold-cold-luna-baseline,baseline,luna,1,1,model_roundtrip,0,0,199500,199500,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.049875,0.0012,0.051075,5.1075,False,0,first stable prefix is written to cache
system-threshold-cold,system-threshold-cold-luna-comparison,comparison,luna,1,1,model_roundtrip,0,0,200500,200500,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.0,0.10025,0.0018,0.10205,10.205,False,0,first stable prefix is written to cache
system-threshold-cold,system-threshold-cold-terra-baseline,baseline,terra,1,1,model_roundtrip,0,0,271500,271500,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.67875,0.012,0.69075,69.075,False,0,first stable prefix is written to cache
system-threshold-cold,system-threshold-cold-terra-comparison,comparison,terra,1,1,model_roundtrip,0,0,272500,272500,1000,272000,long,4.0,0.4,5.0,18.0,0.0,0.0,1.3625,0.018,1.3805,138.05,False,0,first stable prefix is written to cache
system-threshold-cold,system-threshold-cold-sol-baseline,baseline,sol,1,1,model_roundtrip,0,0,271500,271500,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,1.3575,0.02,1.3775,137.75,False,0,first stable prefix is written to cache
system-threshold-cold,system-threshold-cold-sol-comparison,comparison,sol,1,1,model_roundtrip,0,0,272500,272500,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.0,2.725,0.03,2.755,275.5,False,0,first stable prefix is written to cache
system-threshold-warm,system-threshold-warm-luna-baseline,baseline,luna,1,1,model_roundtrip,0,199500,0,199500,1000,200000,short,0.2,0.02,0.25,1.2,0.0,0.00399,0.0,0.0012,0.00519,0.519,False,0,stable prefix is read from cache
system-threshold-warm,system-threshold-warm-luna-comparison,comparison,luna,1,1,model_roundtrip,0,200500,0,200500,1000,200000,long,0.4,0.04,0.5,1.8,0.0,0.00802,0.0,0.0018,0.00982,0.982,False,0,stable prefix is read from cache
system-threshold-warm,system-threshold-warm-terra-baseline,baseline,terra,1,1,model_roundtrip,0,271500,0,271500,1000,272000,short,2.0,0.2,2.5,12.0,0.0,0.0543,0.0,0.012,0.0663,6.63,False,0,stable prefix is read from cache
system-threshold-warm,system-threshold-warm-terra-comparison,comparison,terra,1,1,model_roundtrip,0,272500,0,272500,1000,272000,long,4.0,0.4,5.0,18.0,0.0,0.109,0.0,0.018,0.127,12.7,False,0,stable prefix is read from cache
system-threshold-warm,system-threshold-warm-sol-baseline,baseline,sol,1,1,model_roundtrip,0,271500,0,271500,1000,272000,short,4.0,0.4,5.0,20.0,0.0,0.1086,0.0,0.02,0.1286,12.86,False,0,stable prefix is read from cache
system-threshold-warm,system-threshold-warm-sol-comparison,comparison,sol,1,1,model_roundtrip,0,272500,0,272500,1000,272000,long,8.0,0.8,10.0,30.0,0.0,0.218,0.0,0.03,0.248,24.8,False,0,stable prefix is read from cache
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-baseline,baseline,luna,1,1,tool_request,0,0,50000,50000,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.0125,0.00012,0.01262,1.262,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-baseline,baseline,luna,2,2,tool_request,0,50000,2100,52100,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001,0.000525,0.00012,0.001645,0.1645,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-baseline,baseline,luna,3,3,tool_request,0,52100,2100,54200,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001042,0.000525,0.00012,0.001687,0.1687,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-baseline,baseline,luna,4,4,tool_request,0,54200,2100,56300,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001084,0.000525,0.00012,0.001729,0.1729,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-baseline,baseline,luna,5,5,final_response,0,56300,2100,58400,500,200000,short,0.2,0.02,0.25,1.2,0.0,0.001126,0.000525,0.0006,0.002251,0.2251,False,0,last tool exchange appended before final response
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,1,1,tool_request,0,0,50000,50000,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.0125,0.00012,0.01262,1.262,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,2,2,tool_request,0,50000,2100,52100,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001,0.000525,0.00012,0.001645,0.1645,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,3,3,tool_request,0,52100,2100,54200,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001042,0.000525,0.00012,0.001687,0.1687,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,4,4,tool_request,0,54200,2100,56300,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001084,0.000525,0.00012,0.001729,0.1729,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,5,5,tool_request,0,56300,2100,58400,100,200000,short,0.2,0.02,0.25,1.2,0.0,0.001126,0.000525,0.00012,0.001771,0.1771,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-luna-comparison,comparison,luna,6,6,final_response,0,58400,2100,60500,500,200000,short,0.2,0.02,0.25,1.2,0.0,0.001168,0.000525,0.0006,0.002293,0.2293,False,0,last tool exchange appended before final response
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-baseline,baseline,terra,1,1,tool_request,0,0,50000,50000,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.125,0.0012,0.1262,12.62,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-baseline,baseline,terra,2,2,tool_request,0,50000,2100,52100,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01,0.00525,0.0012,0.01645,1.645,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-baseline,baseline,terra,3,3,tool_request,0,52100,2100,54200,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01042,0.00525,0.0012,0.01687,1.687,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-baseline,baseline,terra,4,4,tool_request,0,54200,2100,56300,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01084,0.00525,0.0012,0.01729,1.729,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-baseline,baseline,terra,5,5,final_response,0,56300,2100,58400,500,272000,short,2.0,0.2,2.5,12.0,0.0,0.01126,0.00525,0.006,0.02251,2.251,False,0,last tool exchange appended before final response
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,1,1,tool_request,0,0,50000,50000,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.125,0.0012,0.1262,12.62,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,2,2,tool_request,0,50000,2100,52100,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01,0.00525,0.0012,0.01645,1.645,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,3,3,tool_request,0,52100,2100,54200,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01042,0.00525,0.0012,0.01687,1.687,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,4,4,tool_request,0,54200,2100,56300,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01084,0.00525,0.0012,0.01729,1.729,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,5,5,tool_request,0,56300,2100,58400,100,272000,short,2.0,0.2,2.5,12.0,0.0,0.01126,0.00525,0.0012,0.01771,1.771,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-terra-comparison,comparison,terra,6,6,final_response,0,58400,2100,60500,500,272000,short,2.0,0.2,2.5,12.0,0.0,0.01168,0.00525,0.006,0.02293,2.293,False,0,last tool exchange appended before final response
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-baseline,baseline,sol,1,1,tool_request,0,0,50000,50000,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.25,0.002,0.252,25.2,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-baseline,baseline,sol,2,2,tool_request,0,50000,2100,52100,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02,0.0105,0.002,0.0325,3.25,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-baseline,baseline,sol,3,3,tool_request,0,52100,2100,54200,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02084,0.0105,0.002,0.03334,3.334,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-baseline,baseline,sol,4,4,tool_request,0,54200,2100,56300,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02168,0.0105,0.002,0.03418,3.418,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-baseline,baseline,sol,5,5,final_response,0,56300,2100,58400,500,272000,short,4.0,0.4,5.0,20.0,0.0,0.02252,0.0105,0.01,0.04302,4.302,False,0,last tool exchange appended before final response
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,1,1,tool_request,0,0,50000,50000,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.25,0.002,0.252,25.2,False,0,cold initial prompt before first tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,2,2,tool_request,0,50000,2100,52100,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02,0.0105,0.002,0.0325,3.25,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,3,3,tool_request,0,52100,2100,54200,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02084,0.0105,0.002,0.03334,3.334,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,4,4,tool_request,0,54200,2100,56300,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02168,0.0105,0.002,0.03418,3.418,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,5,5,tool_request,0,56300,2100,58400,100,272000,short,4.0,0.4,5.0,20.0,0.0,0.02252,0.0105,0.002,0.03502,3.502,False,0,prior tool exchange appended before next tool
sequential-tools-4-to-5,sequential-tools-4-to-5-sol-comparison,comparison,sol,6,6,final_response,0,58400,2100,60500,500,272000,short,4.0,0.4,5.0,20.0,0.0,0.02336,0.0105,0.01,0.04386,4.386,False,0,last tool exchange appended before final response
batched-tools-4-to-5,batched-tools-4-to-5-luna-baseline,baseline,luna,1,1,parallel_tool_request,0,0,50000,50000,400,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.0125,0.00048,0.01298,1.298,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-luna-baseline,baseline,luna,2,2,final_response,0,50000,8400,58400,500,200000,short,0.2,0.02,0.25,1.2,0.0,0.001,0.0021,0.0006,0.0037,0.37,False,0,parallel tool arguments and retained results appended once
batched-tools-4-to-5,batched-tools-4-to-5-luna-comparison,comparison,luna,1,1,parallel_tool_request,0,0,50000,50000,500,200000,short,0.2,0.02,0.25,1.2,0.0,0.0,0.0125,0.0006,0.0131,1.31,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-luna-comparison,comparison,luna,2,2,final_response,0,50000,10500,60500,500,200000,short,0.2,0.02,0.25,1.2,0.0,0.001,0.002625,0.0006,0.004225,0.4225,False,0,parallel tool arguments and retained results appended once
batched-tools-4-to-5,batched-tools-4-to-5-terra-baseline,baseline,terra,1,1,parallel_tool_request,0,0,50000,50000,400,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.125,0.0048,0.1298,12.98,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-terra-baseline,baseline,terra,2,2,final_response,0,50000,8400,58400,500,272000,short,2.0,0.2,2.5,12.0,0.0,0.01,0.021,0.006,0.037,3.7,False,0,parallel tool arguments and retained results appended once
batched-tools-4-to-5,batched-tools-4-to-5-terra-comparison,comparison,terra,1,1,parallel_tool_request,0,0,50000,50000,500,272000,short,2.0,0.2,2.5,12.0,0.0,0.0,0.125,0.006,0.131,13.1,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-terra-comparison,comparison,terra,2,2,final_response,0,50000,10500,60500,500,272000,short,2.0,0.2,2.5,12.0,0.0,0.01,0.02625,0.006,0.04225,4.225,False,0,parallel tool arguments and retained results appended once
batched-tools-4-to-5,batched-tools-4-to-5-sol-baseline,baseline,sol,1,1,parallel_tool_request,0,0,50000,50000,400,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.25,0.008,0.258,25.8,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-sol-baseline,baseline,sol,2,2,final_response,0,50000,8400,58400,500,272000,short,4.0,0.4,5.0,20.0,0.0,0.02,0.042,0.01,0.072,7.2,False,0,parallel tool arguments and retained results appended once
batched-tools-4-to-5,batched-tools-4-to-5-sol-comparison,comparison,sol,1,1,parallel_tool_request,0,0,50000,50000,500,272000,short,4.0,0.4,5.0,20.0,0.0,0.0,0.25,0.01,0.26,26.0,False,0,all tool arguments emitted in one model roundtrip
batched-tools-4-to-5,batched-tools-4-to-5-sol-comparison,comparison,sol,2,2,final_response,0,50000,10500,60500,500,272000,short,4.0,0.4,5.0,20.0,0.0,0.02,0.0525,0.01,0.0825,8.25,False,0,parallel tool arguments and retained results appended once
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-baseline,baseline,luna,1,1,tool_request,0,0,800000,800000,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.0,0.4,0.00018,0.40018,40.018,False,0,cold initial prompt before first tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-baseline,baseline,luna,2,2,tool_request,0,800000,2100,802100,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032,0.00105,0.00018,0.03323,3.323,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-baseline,baseline,luna,3,3,tool_request,0,802100,2100,804200,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032084,0.00105,0.00018,0.033314,3.3314,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-baseline,baseline,luna,4,4,tool_request,0,804200,2100,806300,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032168,0.00105,0.00018,0.033398,3.3398,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-baseline,baseline,luna,5,5,final_response,0,806300,2100,808400,500,200000,long,0.4,0.04,0.5,1.8,0.0,0.032252,0.00105,0.0009,0.034202,3.4202,False,0,last tool exchange appended before final response
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-comparison,comparison,luna,1,1,tool_request,0,0,800000,800000,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.0,0.4,0.00018,0.40018,40.018,False,0,cold initial prompt before first tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-comparison,comparison,luna,2,2,tool_request,0,800000,2100,802100,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032,0.00105,0.00018,0.03323,3.323,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-comparison,comparison,luna,3,3,tool_request,0,802100,2100,804200,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032084,0.00105,0.00018,0.033314,3.3314,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-comparison,comparison,luna,4,4,tool_request,0,804200,2100,806300,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032168,0.00105,0.00018,0.033398,3.3398,False,0,prior tool exchange appended before next tool
tool-count-4-vs-5-sequential-800k,tool-count-4-vs-5-sequential-800k-luna-comparison,comparison,luna,5,5,tool_request,0,806300,2100,808400,100,200000,long,0.4,0.04,0.5,1.8,0.0,0.032252,0.00105,0.00018,0.033482,3.3482,False,0,prior tool exchange appended before next tool
